entityid,userid,cate1,cate2,cate3,ctime,actiontype,usertag1,usertag2,usertag3,label
155686,8812efbb6411d9fc,8512,95,null,1615537325450,KVtagclick,155686,null,null,1
6445,cdc2239944f974de,8512,95,null,1615508570248,KVtagclick,6131,6445,null,1
155684,e9bdb5c39a2f4aa0,8512,95,null,1615544933878,KVtagclick,155684,null,null,1
24496,faa6a19dc4c33c15,8512,203,null,1615530321577,KVtagclick,24496,null,null,1
25490,07baa58f00bfc643,26509,611,null,1615518263312,KVtagclick,25490,null,null,1
6131,861351045463333,8512,95,null,1615543650305,KVtagclick,6131,null,null,1
147176,73a38053384e67ee,8512,96,null,1615534822050,KVtagclick,147176,null,null,1
6445,accb69d0594b8b61186177d8cac157565f6014cd,8512,95,null,1615534176983,KVtagclick,6445,null,null,1
155686,864299041604458,8512,95,null,1615533736890,KVtagclick,155679,6366,155686,1
150505,869118036507572,8512,95,null,1615553722571,KVtagclick,150505,null,null,1
155679,864299041604458,8512,95,null,1615533815213,KVtagclick,155679,6366,155686,1
150510,8e12b14632a1e790,8512,95,null,1615550915763,KVtagclick,150510,6131,150527,1
5725,a88d3f27cebbe7c3,8512,95,null,1615526709177,KVtagclick,5900,5725,null,1
26372,867266049934739,8512,111,null,1615513873654,KVtagclick,26372,null,null,1
6366,864299041604458,8512,168,null,1615533894254,KVtagclick,155679,6366,155686,1
86858,865203050111404,8512,95,null,1615555617626,KVtagclick,86858,5900,150484,1
86858,867471036144199,8512,95,null,1615549186467,KVtagclick,86858,5740,null,1
150505,404edcae108a75d7,8512,95,null,1615554851043,KVtagclick,150505,null,null,1
5740,867471036144199,8512,95,null,1615549177093,KVtagclick,86858,5740,null,1
5900,865203050111404,8512,95,null,1615555519834,KVtagclick,86858,5900,150484,1
150527,8e12b14632a1e790,8512,95,null,1615550902575,KVtagclick,150510,6131,150527,1
155684,868048041578998,8512,95,null,1615507307503,KVtagclick,155684,null,null,1
155684,868048041578998,8512,95,null,1615507280760,KVtagclick,155684,null,null,1
5725,a88d3f27cebbe7c3,8512,95,null,1615511132477,KVtagclick,5900,5725,null,1
41182,59bfabc23ef5b5a8,70124,246,null,1615793084518,KVtagclick,41182,62829,null,1
41182,869887040428633,70124,246,null,1615786782227,KVtagclick,41182,null,null,1
26186,868584047249275,26506,26513,null,1615766417027,KVtagclick,50931,46636,26186,1
6426,861751032311710,8512,95,null,1615813361040,KVtagclick,-1,6426,null,1
91633,866240039020495,28921,14001,null,1615819102330,KVtagclick,91633,null,null,1
25040,868584047249275,26506,26513,null,1615766405058,KVtagclick,50931,46636,26186,1
25096,868584047249275,26506,26513,null,1615775364052,KVtagclick,50931,46636,26186,1
62829,59bfabc23ef5b5a8,70124,246,null,1615793077036,KVtagclick,41182,62829,null,1
3870,867237030944979,8512,96,null,1615788001072,KVtagclick,3870,null,null,1
25096,868584047249275,26506,26513,null,1615766398379,KVtagclick,50931,46636,26186,1
46636,868584047249275,26506,26513,null,1615775339885,KVtagclick,50931,46636,26186,1
50931,868584047249275,26506,26513,null,1615775371765,KVtagclick,50931,46636,26186,1
24839,b0d3b06a4004a1cf,8512,168,null,1615783047874,KVtagclick,24839,null,null,1
41182,c18b7646b3a34621a1aa1e7defa7b503035e055a,70124,246,null,1615779017824,KVtagclick,41182,null,null,1
41182,869067034966274,70124,246,null,1615819674835,KVtagclick,41182,null,null,1
43425,868584047249275,26506,26513,null,1615775372957,KVtagclick,50931,46636,26186,1
46636,868584047249275,26506,26513,null,1615766412731,KVtagclick,50931,46636,26186,1
96420,865852042217602,26510,22431,null,1615805410873,KVtagclick,96420,null,null,1
27236,9642a4c31f3db18a8c6037d794f008af4619eeb4,28921,14001,null,1603502496493,KVtagclick,27236,null,null,1
41155,63de5781c253ba4f5e5f3f744e4c867eb887990d,832,23004,null,1615816677136,KVtagclick,41155,null,null,1
90305,b92a272f5fa93cf51bb3faa0e0dbde1397d5ffab,70124,246,null,1615808764701,KVtagclick,90305,null,null,1
33543,ec39ca16778303a5,8512,8523,null,1615787637304,KVtagclick,33543,null,null,1
40302,fea76257d8e83a5b,8640,356,null,1615790960343,KVtagclick,40302,null,null,1
29087,e39446c508379120,26509,26531,null,1615822645663,KVtagclick,29087,null,null,1
116697,aad4ccdeeab494e3,70124,246,null,1615741931586,KVtagclick,116697,null,null,1
24801,d6291224d61695b6,26509,609,null,1616077087710,KVtagclick,24801,null,null,1
636,1f7688c42306bc85,8512,96,null,1616020716373,KVtagclick,155626,636,null,1
25428,05d3b226fc7f49f0d6d1790c95cbd389533a7656,26509,609,null,1616082526433,KVtagclick,25428,null,null,1
20080,58eb0dac557db232,26509,611,null,1615997499014,KVtagclick,20080,null,null,1
2638,a00000864220d9,26510,156,null,1616061659990,KVtagclick,71675,2638,1393,1
636,5e9d39a6df07b3d7e7539aa8cd0d094df0584421,8512,96,null,1615780447279,KVtagclick,636,null,null,1
155626,1f7688c42306bc85,8512,96,null,1616020737813,KVtagclick,155626,636,null,1
86858,ba2df9d017e394f9,8512,95,null,1616039745601,KVtagclick,86858,null,null,1
636,2d38c846d85205d1,8512,96,null,1616053168517,KVtagclick,48293,636,null,1
150510,866321035000713,8512,95,null,1616059908666,KVtagclick,150510,null,null,1
1393,a00000864220d9,26510,156,null,1616061171574,KVtagclick,71675,2638,1393,1
150532,d749d92bab292a24,8512,95,null,1616022956732,KVtagclick,150532,null,null,1
155684,864955048485775,8512,95,null,1616077438266,KVtagclick,155684,null,null,1
150510,ffeb0eb3250fc508,8512,95,null,1616048846869,KVtagclick,150510,null,null,1
27537,a00000864220d9,26510,156,null,1616061469600,KVtagclick,71675,2638,1393,1
29088,865184046370819,8512,203,null,1615527110185,KVtagclick,29088,null,null,1
150505,864426036665927,8512,95,null,1615552769477,KVtagclick,150505,null,null,1
150504,fc68e2a52f4a725c7410e76e95d11f39b282890d,8512,95,null,1615561469781,KVtagclick,150504,null,null,1
24765,f5200e36642dce34834fcfb922e5424eac5d3345,8512,95,null,1615484875094,KVtagclick,24765,null,null,1
155684,5ba04ec046db6fec,8512,95,null,1615528854250,KVtagclick,155684,null,null,1
20098,4f96f23443a03a25a617937681ac4d9ea97462b2,26509,609,null,1615519247257,KVtagclick,20098,null,null,1
47812,51c81933c32c9273,26509,234,null,1615536558606,KVtagclick,47812,null,null,1
5725,862491042341816,8512,95,null,1615511819339,KVtagclick,5725,null,null,1
1791,9ea8288fd0b79739,26510,156,null,1615489102130,KVtagclick,1791,null,null,1
6366,6c67022e1ebebea7905825c83291867e533052b9,8512,168,null,1615524047816,KVtagclick,6366,null,null,1
8726,627e2f83fb09a9625e60490b6fe7f8c4201fc796,8512,203,null,1615555286065,KVtagclick,8726,null,null,1
6445,8cda46c4f33e20d5,8512,95,null,1615511345921,KVtagclick,6445,null,null,1
6131,d2783c6b765d2cd3,8512,95,null,1615562645977,KVtagclick,6131,null,null,1
155679,7195fd0a64aa7323,8512,95,null,1615478479538,KVtagclick,155679,5740,null,1
155679,866198039826354,8512,95,null,1615560481535,KVtagclick,155679,null,null,1
24883,868021040900141,8512,168,null,1615487003441,KVtagclick,24883,155797,155798,1
26218,867546047660851,26509,609,null,1615560475848,KVtagclick,26218,null,null,1
155800,865581041389217,8512,168,null,1615535153938,KVtagclick,155800,null,null,1
155101,d75b7601e05ce3f8ff9e76947f18c83e840a2a00,26509,609,null,1615558324297,KVtagclick,24711,155101,null,1
5961,866079040439652,8512,95,null,1615542957698,KVtagclick,5961,null,null,1
24497,862550047606372,8512,203,null,1615513849257,KVtagclick,24497,null,null,1
20098,10065f9dbf75851c,26509,609,null,1615524150043,KVtagclick,20098,null,null,1
24711,d75b7601e05ce3f8ff9e76947f18c83e840a2a00,26509,609,null,1615558379064,KVtagclick,24711,155101,null,1
148009,b4fe87e4c6dd906f,26510,156,null,1615510928558,KVtagclick,148009,null,null,1
150505,c1fdfde3f4e4248b,8512,95,null,1615555621685,KVtagclick,150505,null,null,1
150484,ebe518427fc7d0c8d4e2ae99ca33742ed7004bea,8512,95,null,1615533794864,KVtagclick,150484,null,null,1
24750,867363044341281,8512,95,null,1615557934449,KVtagclick,24750,null,null,1
20097,866135045326334,26509,611,null,1615517363546,KVtagclick,20097,null,null,1
20098,83b08f6119230edb,26509,609,null,1615507600289,KVtagclick,20098,null,null,1
86858,866905046540780,8512,95,null,1615548134765,KVtagclick,86858,null,null,1
150482,6e6abdb317bbabed,8512,95,null,1616041347473,KVtagclick,150532,150482,null,1
155686,e14f2814582678d6,8512,95,null,1615998393933,KVtagclick,155686,null,null,1
6445,a0000062f1c64a,8512,95,null,1616048689272,KVtagclick,6445,155684,null,1
6131,352713097507489,8512,95,null,1616034192414,KVtagclick,6131,null,null,1
5961,b81be31f3a28831e,8512,95,null,1616079139726,KVtagclick,5961,5725,null,1
150532,6e6abdb317bbabed,8512,95,null,1616041398125,KVtagclick,150532,150482,null,1
155684,a0000062f1c64a,8512,95,null,1616048632644,KVtagclick,6445,155684,null,1
24765,2934d8fdf5e94f0a,8512,95,null,1616063347405,KVtagclick,24765,null,null,1
20080,d1ca95c683b3ca41,26509,609,null,1615548178645,KVtagclick,20080,null,null,1
136124,863418049377542,8512,95,null,1615557911086,KVtagclick,136124,null,null,1
6445,869763042464902,8512,95,null,1615519424033,KVtagclick,6445,null,null,1
25494,863875048215355,26509,609,null,1615508612284,KVtagclick,34750,25494,null,1
5961,868517036487647,8512,95,null,1615517918069,KVtagclick,5961,null,null,1
24664,95d021e18a5358b7fca12a0b66d594ba0cc6dc9c,26509,609,null,1615508858503,KVtagclick,24664,null,null,1
24750,a6073f73bb6bf5e6,8512,95,null,1615500614885,KVtagclick,24750,null,null,1
155684,f99c2337b425ee46,8512,95,null,1615523313827,KVtagclick,155684,null,null,1
155799,02ca0291be6d822c,8512,168,null,1615557651068,KVtagclick,155799,null,null,1
5900,61593c9ee8b87887,8512,95,null,1615546927038,KVtagclick,5900,null,null,1
34750,863875048215355,26509,609,null,1615508586128,KVtagclick,34750,25494,null,1
150505,52301bb876a99eac4b3fc1ad9229d1299acdc98e,8512,95,null,1615562115408,KVtagclick,150505,null,null,1
150495,62ead93e0b76d04e,8512,95,null,1615509899222,KVtagclick,150495,null,null,1
155685,864777042529618,8512,95,null,1616076605686,KVtagclick,86858,73183,150484,1
86858,1c00dfb633603552,8512,95,null,1616037419452,KVtagclick,86858,null,null,1
6131,868771033034544,8512,95,null,1616018663897,KVtagclick,6131,null,null,1
5725,866447032123073,8512,95,null,1616055658304,KVtagclick,150510,5725,null,1
150484,864777042529618,8512,95,null,1616076802455,KVtagclick,86858,73183,150484,1
150484,864777042529618,8512,95,null,1616076108394,KVtagclick,86858,73183,150484,1
67112,869381033973599,26509,611,null,1616029473496,KVtagclick,67112,null,null,1
24751,b002eeb86469c9363de877d9af3ec23ce13ee5c9,8512,95,null,1616061918624,KVtagclick,24751,150532,null,1
6131,862918032554388,8512,95,null,1615999664084,KVtagclick,6131,5961,null,1
73183,864777042529618,8512,95,null,1616076622160,KVtagclick,86858,73183,150484,1
86858,864777042529618,8512,95,null,1616077370392,KVtagclick,86858,73183,150484,1
150532,b002eeb86469c9363de877d9af3ec23ce13ee5c9,8512,95,null,1616061564717,KVtagclick,24751,150532,null,1
5900,862517051968477,8512,95,null,1616067470743,KVtagclick,5900,null,null,1
69455,864003047328793,8703,34807,null,1615783803847,KVtagclick,69455,null,null,1
33522,07390803fcf07edb,8703,14000,null,1615794597154,KVtagclick,33522,33517,null,1
26795,a000006017e117,8703,309,773,1615806072560,KVtagclick,26795,null,null,1
52609,868169040381950,92,14286,null,1615774427833,KVtagclick,52609,null,null,1
26665,a000008a088fcb,92,14286,null,1615804532303,KVtagclick,26665,null,null,1
51114,a000009a326983,70124,246,753,1615788948024,KVtagclick,51114,null,null,1
40324,80d305bf55525dd5,26510,8444,null,1615790325471,KVtagclick,40325,74913,40323,1
45925,c503a6ef93782852,92,14354,null,1615799764461,KVtagclick,27284,45925,null,1
27284,c503a6ef93782852,92,14354,null,1615799745581,KVtagclick,27284,45925,null,1
6919,1c227c0f858720d3,8703,130,36003,1615757664858,KVtagclick,6919,45117,null,1
33232,ea551c7b09c05f00,8703,14000,null,1615819384415,KVtagclick,33232,null,null,1
44488,507cec28c2e20b36,26506,26514,null,1615807068581,KVtagclick,45869,44488,24533,1
45869,507cec28c2e20b36,26506,26514,null,1615806463964,KVtagclick,45869,44488,24533,1
40323,80d305bf55525dd5,26510,8444,null,1615790355903,KVtagclick,40325,74913,40323,1
111867,866421043935098,70124,246,758,1615780265153,KVtagclick,111867,null,null,1
40325,80d305bf55525dd5,26510,8444,null,1615790339032,KVtagclick,40325,74913,40323,1
45117,1c227c0f858720d3,8703,8735,36474,1615757900330,KVtagclick,6919,45117,null,1
40752,9fa6e02168349608,8703,97,null,1615772294778,KVtagclick,40752,null,null,1
33522,07390803fcf07edb,8703,14000,null,1615794584975,KVtagclick,33522,33517,null,1
96152,ec37aa804b1863c8,28921,23442,28252,1615809617189,KVtagclick,96152,null,null,1
118387,869365036356175,70124,246,null,1615738316969,KVtagclick,141873,118387,null,1
24533,507cec28c2e20b36,26506,26514,null,1615807066408,KVtagclick,45869,44488,24533,1
26660,f6b24a71e00bf59d,92,14286,null,1615806923230,KVtagclick,26660,null,null,1
33517,07390803fcf07edb,8703,14000,null,1615794626910,KVtagclick,33522,33517,null,1
43497,866984046773477,8703,133,null,1615633878492,KVtagclick,43497,null,null,1
74913,80d305bf55525dd5,26510,8444,null,1615790306747,KVtagclick,40325,74913,40323,1
24554,b92302f71f0869926c1e7e46c3a8f1530d91f83e,8512,96,null,1616030728512,KVtagclick,24554,null,null,1
5740,30b0594b44a123e2,8512,95,null,1616040127833,KVtagclick,5740,null,null,1
86858,881fbbc406bfd9dc,8512,95,null,1616049226099,KVtagclick,86858,null,null,1
6366,c477dddb596a0dad,8512,168,null,1616037820805,KVtagclick,6366,null,null,1
44562,cdbf61201f141db4f21573bffcaee20a45cd0010,26509,609,null,1616073140492,KVtagclick,44562,null,null,1
5725,ed63a8b85226696c,8512,95,null,1616057533762,KVtagclick,5725,null,null,1
5740,30b0594b44a123e2,8512,95,null,1616040058061,KVtagclick,5740,null,null,1
155098,869232038396239,26509,609,null,1616039759260,KVtagclick,155098,null,null,1
86858,8c390e540107e737,8512,95,null,1616021512195,KVtagclick,86858,null,null,1
6445,869705043568603,8512,95,null,1616025212511,KVtagclick,24867,5725,6366,1
4005,861075056632292,8512,96,null,1616032702265,KVtagclick,4005,null,null,1
5725,869514033758772,8512,95,null,1615512770743,KVtagclick,5725,null,null,1
150510,867177037437645,8512,95,null,1615536324761,KVtagclick,150510,null,null,1
24765,d25f1a92730d564f,8512,95,null,1615499460237,KVtagclick,24765,null,null,1
6445,1b57b5ca0f50c93e,8512,95,null,1615511286679,KVtagclick,6445,null,null,1
155623,861719043608390,8512,96,null,1615519660116,KVtagclick,155623,null,null,1
24751,c4ac24e7b7d7f7f491524b91020c3317ae765484,8512,95,null,1615519457576,KVtagclick,24751,null,null,1
155623,861719043608390,8512,96,null,1615553434077,KVtagclick,155623,null,null,1
86858,d5589fd99f960b8765e62a5cf19cb2d6cb843e61,8512,95,null,1615556588264,KVtagclick,86858,null,null,1
150482,2904227dd0645e46,8512,95,null,1615555828623,KVtagclick,150482,null,null,1
26230,c087d05fef83348b703ae5b809ac182f5f28ca56,26509,609,null,1615508053848,KVtagclick,26230,null,null,1
150504,863143047646231,8512,95,null,1615543914257,KVtagclick,150504,null,null,1
150510,869211048001773,8512,95,null,1615558036591,KVtagclick,150510,null,null,1
6445,867561042605710,8512,95,null,1615563492440,KVtagclick,6445,null,null,1
147176,868362037867772,8512,96,null,1615516919572,KVtagclick,147176,155623,null,1
147176,daab79d42b0af7c8,8512,96,null,1615490167580,KVtagclick,147176,null,null,1
155623,868362037867772,8512,96,null,1615516863580,KVtagclick,147176,155623,null,1
147159,868400042371230,92,14502,null,1615793309800,KVtagclick,147159,null,null,1
40325,54e25d53b10f9295,26510,8444,null,1615806039319,KVtagclick,40325,40497,48532,1
40497,54e25d53b10f9295,26510,8444,null,1615806272862,KVtagclick,40325,40497,48532,1
47299,54e25d53b10f9295,26510,8444,null,1615806028600,KVtagclick,40325,40497,48532,1
28436,47d6b9df6a5f3c4d,92,35691,null,1615803831444,KVtagclick,28436,null,null,1
25740,864294040827630,70124,246,null,1615810622108,KVtagclick,41182,25740,null,1
143881,860928044271824,8703,8543,8663,1615780141934,KVtagclick,6131,143881,null,1
96457,862255049926204,92,39257,null,1615799036244,KVtagclick,96457,null,null,1
41182,864294040827630,70124,246,null,1615810571344,KVtagclick,41182,25740,null,1
26313,748f5a445fb478682c5c4ef38f0f89d68ef2707b,8703,190,null,1615764984002,KVtagclick,26313,null,null,1
140559,716c2d04f65f4784,92,14455,14474,1615816959405,KVtagclick,140559,null,null,1
40852,54e25d53b10f9295,26510,8444,null,1615796860644,KVtagclick,40325,40497,48532,1
5900,8ce858530635c28a,8512,95,null,1615818960650,KVtagclick,5900,null,null,1
152233,91b8cf376ac4741f,70124,246,null,1615810848215,KVtagclick,152233,null,null,1
44609,867746041318015,92,14455,null,1615771981033,KVtagclick,44609,null,null,1
41182,868548038608625,70124,246,null,1615823831470,KVtagclick,41182,null,null,1
28191,679425ad10b36b51,92,14326,null,1615815453874,KVtagclick,28191,null,null,1
84149,5061656ffe523960,8512,102,579,1615738927843,KVtagclick,84149,null,null,1
28749,aea7eb455bcee470,26509,26523,27268,1615795445972,KVtagclick,28749,null,null,1
155766,571ab8b669f219b3beb54283f62148ab3ecd7c34,8512,168,null,1616049099220,KVtagclick,155766,null,null,1
150482,5e674a7232372818bb02000627f6ab4fab226d48,8512,95,null,1616023732446,KVtagclick,86858,150482,null,1
155684,b0aa2092c4c09d43,8512,95,null,1616042222763,KVtagclick,155684,null,null,1
150527,866041038521198,8512,95,null,1616058617422,KVtagclick,150527,null,null,1
6366,9785723f8fedbe59,8512,168,null,1616027694091,KVtagclick,6366,null,null,1
155684,cebc14d288ac697000e4f0a1663bcabc9829e6a0,8512,95,null,1616040814090,KVtagclick,86858,155684,null,1
150482,869661044363918,8512,95,null,1616080535648,KVtagclick,155686,150510,6131,1
155685,862350033831872,8512,95,null,1616025231736,KVtagclick,155685,null,null,1
5740,90b5a9e145996c3d,8512,95,null,1616036638565,KVtagclick,5740,null,null,1
150510,869661044363918,8512,95,null,1616080575194,KVtagclick,155686,150510,6131,1
155623,a000008580d95e,8512,96,null,1615997828592,KVtagclick,155623,null,null,1
86858,5e674a7232372818bb02000627f6ab4fab226d48,8512,95,null,1616023766940,KVtagclick,86858,150482,null,1
155685,862350033831872,8512,95,null,1616023681981,KVtagclick,155685,null,null,1
6131,63dee93ff09fa4d1,8512,95,null,1616043410725,KVtagclick,6131,6445,null,1
86858,cebc14d288ac697000e4f0a1663bcabc9829e6a0,8512,95,null,1616040961688,KVtagclick,86858,155684,null,1
150527,864051047788102,8512,95,null,1616043108518,KVtagclick,150527,null,null,1
24751,a10515dd6590556b,8512,95,null,1616064040136,KVtagclick,24751,null,null,1
6445,63dee93ff09fa4d1,8512,95,null,1616043387456,KVtagclick,6131,6445,null,1
20098,865383038371955,26509,609,null,1615520432940,KVtagclick,20098,null,null,1
